VAR_ID,VAR_UNIT,REGION,ITEM,ALLSCEN3,YEAR,OUTPUT
LAND,1000 ha,ROWE,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,1157.2958084660286
LAND,1000 ha,ROWE,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,36139.71438979796
LAND,1000 ha,ROWE,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,10115.009978000002
LAND,1000 ha,ROWE,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,1046.4764887961746
LAND,1000 ha,ROWE,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,36791.015635454474
LAND,1000 ha,RSAM,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,303042.75903630286
LAND,1000 ha,RSAM,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,22708.373115486364
LAND,1000 ha,RSAM,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,127625.23553037102
LAND,1000 ha,RSAM,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,299088.1830967974
LAND,1000 ha,RSAM,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,25290.762008706515
LAND,1000 ha,RSAM,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,123803.88458262692
LAND,1000 ha,RSAM,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,301177.39595744776
LAND,1000 ha,RSAM,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,24093.393451149735
LAND,1000 ha,RSAM,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,125619.48311017177
LAND,1000 ha,RSAS,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,12719.831051521382
LAND,1000 ha,RSAS,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,36552.47695438064
LAND,1000 ha,RSAS,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,3597.7026511096947
LAND,1000 ha,RSAS,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,12672.596586548128
LAND,1000 ha,RSAS,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,36919.8660047859
LAND,1000 ha,RSAS,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,3334.486545547634
LAND,1000 ha,RSAS,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,12690.166430890153
LAND,1000 ha,RSAS,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,36660.95966272401
LAND,1000 ha,RSAS,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,3284.883017763881
LAND,1000 ha,RSEA_OPA,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,34286.52841595052
LAND,1000 ha,RSEA_OPA,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,37999.88025718201
LAND,1000 ha,RSEA_OPA,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,40570.30113802257
LAND,1000 ha,RSEA_OPA,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,29624.090244726205
LAND,1000 ha,RSEA_OPA,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,39233.35668591485
LAND,1000 ha,RSEA_OPA,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,34380.69411444636
LAND,1000 ha,RSEA_OPA,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,31789.918883826653
LAND,1000 ha,RSEA_OPA,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,38371.89904480275
LAND,1000 ha,RSEA_OPA,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,37935.14830725147
LAND,1000 ha,RSEA_PAC,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,30245.659863349905
LAND,1000 ha,RSEA_PAC,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,26293.97639654559
LAND,1000 ha,RSEA_PAC,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,62631.164860119876
LAND,1000 ha,RSEA_PAC,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,27097.33241849104
LAND,1000 ha,RSEA_PAC,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,26591.632558205325
LAND,1000 ha,RSEA_PAC,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,56627.70909525611
LAND,1000 ha,RSEA_PAC,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,28779.266067996363
LAND,1000 ha,RSEA_PAC,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,26372.70551531244
LAND,1000 ha,RSEA_PAC,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,60449.38137453695
LAND,1000 ha,RUSSIAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,744389.3376850008
LAND,1000 ha,RUSSIAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,39116.951360475025
LAND,1000 ha,RUSSIAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,532210.9328044705
LAND,1000 ha,RUSSIAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,744389.3376850008
LAND,1000 ha,RUSSIAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,39243.81516762458
LAND,1000 ha,RUSSIAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,528225.1922415685
LAND,1000 ha,RUSSIAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,744389.3376850008
LAND,1000 ha,RUSSIAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,39288.02627118406
LAND,1000 ha,RUSSIAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,530303.6837970536
LAND,1000 ha,SOUTHAFRREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,19721.549999999992
LAND,1000 ha,SOUTHAFRREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,8176.8172639382665
LAND,1000 ha,SOUTHAFRREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,38953.687497180304
LAND,1000 ha,SOUTHAFRREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,19721.549999999992
LAND,1000 ha,SOUTHAFRREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,8638.331779775082
LAND,1000 ha,SOUTHAFRREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,38613.58223342765
LAND,1000 ha,SOUTHAFRREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,19721.549999999992
LAND,1000 ha,SOUTHAFRREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,8417.282856478709
LAND,1000 ha,SOUTHAFRREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,38856.15644379237
LAND,1000 ha,SOUTHERNAF,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,193162.00281014474
LAND,1000 ha,SOUTHERNAF,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,23094.174009593637
LAND,1000 ha,SOUTHERNAF,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,112005.06503881898
LAND,1000 ha,SOUTHERNAF,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,188926.5939260263
LAND,1000 ha,SOUTHERNAF,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,23325.234094028558
LAND,1000 ha,SOUTHERNAF,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,107764.87678869981
LAND,1000 ha,SOUTHERNAF,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,190598.450472598
LAND,1000 ha,SOUTHERNAF,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,23355.776474069567
LAND,1000 ha,SOUTHERNAF,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,109822.06945283702
LAND,1000 ha,SOUTHKOREA,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,4884.380000000001
LAND,1000 ha,SOUTHKOREA,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,1092.495717514847
LAND,1000 ha,SOUTHKOREA,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,1861.0916806171292
LAND,1000 ha,SOUTHKOREA,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,4884.38
LAND,1000 ha,SOUTHKOREA,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,1109.292110003711
LAND,1000 ha,SOUTHKOREA,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,1392.33997784289
LAND,1000 ha,SOUTHKOREA,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,4884.38
LAND,1000 ha,SOUTHKOREA,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,1103.923639100498
LAND,1000 ha,SOUTHKOREA,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,1635.0486533139197
LAND,1000 ha,TURKEYREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,14355.689999999999
LAND,1000 ha,TURKEYREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,22755.53220221977
LAND,1000 ha,TURKEYREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,8660.472151027383
LAND,1000 ha,TURKEYREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,14355.689999999999
LAND,1000 ha,TURKEYREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,23047.870336546886
LAND,1000 ha,TURKEYREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,7751.0347655702235
LAND,1000 ha,TURKEYREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,14355.689999999999
LAND,1000 ha,TURKEYREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,22860.707477264627
LAND,1000 ha,TURKEYREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,8260.53808215352
LAND,1000 ha,UKRAINEREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,8023.390000000002
LAND,1000 ha,UKRAINEREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,21040.585080647226
LAND,1000 ha,UKRAINEREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,8472.15636745809
LAND,1000 ha,UKRAINEREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,8023.390000000002
LAND,1000 ha,UKRAINEREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,22031.642508087465
LAND,1000 ha,UKRAINEREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,5724.810788077491
LAND,1000 ha,UKRAINEREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,8023.390000000002
LAND,1000 ha,UKRAINEREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,21350.042785815975
LAND,1000 ha,UKRAINEREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,7218.247574392974
LAND,1000 ha,USAREG,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,330832.51999999984
LAND,1000 ha,USAREG,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,99779.3183406803
LAND,1000 ha,USAREG,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,255624.55663506695
LAND,1000 ha,USAREG,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,330832.51999999984
LAND,1000 ha,USAREG,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,100702.63923167907
LAND,1000 ha,USAREG,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,253753.57250712957
LAND,1000 ha,USAREG,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,330832.51999999984
LAND,1000 ha,USAREG,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,100191.22055528338
LAND,1000 ha,USAREG,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,254735.0193219473
LAND,1000 ha,WESTERNAF,FOREST,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,49321.05240589347
LAND,1000 ha,WESTERNAF,Managed Land,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,121871.6574255266
LAND,1000 ha,WESTERNAF,OTHNATVEG,SCEN_DIET+10_CULTURE+50_CAPTURE+10,2050,124483.77090156844
LAND,1000 ha,WESTERNAF,FOREST,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,48627.263797549196
LAND,1000 ha,WESTERNAF,Managed Land,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,121985.92357453673
LAND,1000 ha,WESTERNAF,OTHNATVEG,SCEN_DIET-10_CULTURE0_CAPTURE-10,2050,119952.43141938208
LAND,1000 ha,WESTERNAF,FOREST,SCEN_DIET0_CULTURE0_CAPTURE0,2050,48906.05981607424
LAND,1000 ha,WESTERNAF,Managed Land,SCEN_DIET0_CULTURE0_CAPTURE0,2050,122094.0305801143
LAND,1000 ha,WESTERNAF,OTHNATVEG,SCEN_DIET0_CULTURE0_CAPTURE0,2050,123021.75885616608
